date;week;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-07-28;31;Arica y Parinacota; 1,1428048;1,06009046; 1,2308794
2020-07-29;31;Arica y Parinacota; 1,1133597;1,03719761; 1,1940346
2020-07-30;31;Arica y Parinacota; 1,0829626;1,01351737; 1,1572681
2020-07-31;31;Arica y Parinacota; 1,0547173;0,99064005; 1,1234962
2020-08-01;31;Arica y Parinacota; 1,0634364;1,00352467; 1,1255898
2020-08-02;31;Arica y Parinacota; 1,0729443;1,01529724; 1,1332367
2020-08-03;32;Arica y Parinacota; 1,0054549;0,94924796; 1,0639928
2020-08-04;32;Arica y Parinacota; 0,9817952;0,92868878; 1,0362841
2020-08-05;32;Arica y Parinacota; 0,9869288;0,93393729; 1,0411572
2020-08-06;32;Arica y Parinacota; 0,9649180;0,91310290; 1,0192722
2020-08-07;32;Arica y Parinacota; 0,9280071;0,87592619; 0,9815566
2020-08-08;32;Arica y Parinacota; 0,9220122;0,86699280; 0,9798065
2020-08-09;32;Arica y Parinacota; 0,9470866;0,88885423; 1,0083108
2020-08-10;33;Arica y Parinacota; 0,9782311;0,92045096; 1,0387420
2020-08-11;33;Arica y Parinacota; 0,9636564;0,90870973; 1,0196941
2020-08-12;33;Arica y Parinacota; 0,9838877;0,92864284; 1,0405607
2020-03-17;12;Ñuble; 9,1573030;3,60894795;20,1827781
2020-03-18;12;Ñuble; 4,5741241;1,67001182;10,9924298
2020-03-19;12;Ñuble; 2,9170298;1,36054235; 6,3140046
2020-03-20;12;Ñuble; 3,2633999;1,88151226; 5,9099329
2020-03-21;12;Ñuble; 3,1470531;1,84330234; 5,3370573
2020-03-22;12;Ñuble; 2,5424338;1,50844066; 4,2085838
2020-03-23;13;Ñuble; 2,4768683;1,59628577; 3,9070826
2020-03-24;13;Ñuble; 2,5410285;1,68873536; 3,8462243
2020-03-25;13;Ñuble; 2,1200036;1,40667292; 3,1816702
2020-03-26;13;Ñuble; 1,7628170;1,23451100; 2,5573049
2020-03-27;13;Ñuble; 1,9019611;1,42506295; 2,5929311
2020-03-28;13;Ñuble; 1,9376655;1,45572163; 2,5834923
2020-03-29;13;Ñuble; 1,8982339;1,42295835; 2,5100286
2020-03-30;14;Ñuble; 1,8285548;1,38293895; 2,4095570
2020-03-31;14;Ñuble; 1,5940346;1,22018925; 2,0876135
2020-04-01;14;Ñuble; 1,5055863;1,19913239; 1,9163511
2020-04-02;14;Ñuble; 1,8303328;1,50712241; 2,2611586
2020-04-03;14;Ñuble; 1,6769546;1,32147833; 2,0958937
2020-04-04;14;Ñuble; 1,5528694;1,24176686; 1,9407935
2020-04-05;14;Ñuble; 1,4702660;1,20742836; 1,8140131
2020-04-06;15;Ñuble; 1,4593191;1,21972830; 1,7643661
2020-04-07;15;Ñuble; 1,4204338;1,19800377; 1,6950903
2020-04-08;15;Ñuble; 1,4137421;1,20735525; 1,6698063
2020-04-09;15;Ñuble; 1,3280216;1,13660587; 1,5590145
2020-04-10;15;Ñuble; 1,2089747;1,04585479; 1,4031334
2020-04-11;15;Ñuble; 1,1235577;0,99017546; 1,2823936
2020-04-12;15;Ñuble; 1,0451137;0,93207486; 1,1730054
2020-04-13;16;Ñuble; 0,9628581;0,86332687; 1,0707477
2020-04-14;16;Ñuble; 0,9338929;0,83757566; 1,0366797
2020-04-15;16;Ñuble; 0,9389898;0,83955562; 1,0424183
2020-04-16;16;Ñuble; 0,7562852;0,66818286; 0,8508844
2020-04-17;16;Ñuble; 0,7543835;0,65679419; 0,8683314
2020-04-18;16;Ñuble; 0,7394974;0,63187614; 0,8628795
2020-04-19;16;Ñuble; 0,7424545;0,62851817; 0,8754454
2020-04-20;17;Ñuble; 0,6609706;0,55209700; 0,7820779
2020-04-21;17;Ñuble; 0,5731557;0,46715371; 0,6977118
2020-04-22;17;Ñuble; 0,5181242;0,40847670; 0,6520840
2020-04-23;17;Ñuble; 0,5556249;0,42793311; 0,7198873
2020-04-24;17;Ñuble; 0,5669965;0,43104312; 0,7307723
2020-04-25;17;Ñuble; 0,5916267;0,44798982; 0,7657644
2020-04-26;17;Ñuble; 0,6449887;0,48922256; 0,8241325
2020-04-27;18;Ñuble; 0,7316549;0,56424070; 0,9206064
2020-04-28;18;Ñuble; 0,7935059;0,62254608; 0,9783946
2020-04-29;18;Ñuble; 0,8488288;0,68055279; 1,0309808
2020-04-30;18;Ñuble; 0,8969160;0,73180641; 1,0816341
2020-05-01;18;Ñuble; 0,8020509;0,65197794; 0,9689109
2020-05-02;18;Ñuble; 0,8090721;0,65807218; 0,9766141
2020-05-03;18;Ñuble; 0,8370032;0,68146301; 1,0090310
2020-05-04;19;Ñuble; 0,8050214;0,64823838; 0,9781636
2020-05-05;19;Ñuble; 0,7978933;0,63935364; 0,9758474
2020-05-06;19;Ñuble; 0,7706210;0,61335711; 0,9471997
2020-05-07;19;Ñuble; 0,7828466;0,61987409; 0,9698406
2020-05-08;19;Ñuble; 0,7629958;0,59672086; 0,9526302
2020-05-09;19;Ñuble; 0,7727276;0,60123729; 0,9660241
2020-05-10;19;Ñuble; 0,8659052;0,67460490; 1,0811149
2020-05-11;20;Ñuble; 0,8099508;0,62868552; 1,0163592
2020-05-12;20;Ñuble; 0,9095972;0,71067260; 1,1330067
2020-05-13;20;Ñuble; 0,9247455;0,72697030; 1,1482001
2020-05-14;20;Ñuble; 0,9785329;0,77699990; 1,2091617
2020-05-15;20;Ñuble; 1,4239465;1,17508431; 1,6961322
2020-05-16;20;Ñuble; 1,6751059;1,37016195; 1,9933553
2020-05-17;20;Ñuble; 1,6287351;1,26365012; 2,0064352
2020-05-18;21;Ñuble; 1,8490347;1,45162216; 2,3102299
2020-05-19;21;Ñuble; 1,6279991;1,23477922; 2,0982787
2020-05-20;21;Ñuble; 1,5920602;1,24864798; 2,0407576
2020-05-21;21;Ñuble; 1,4749638;1,17182517; 1,8620433
2020-05-22;21;Ñuble; 1,3657602;1,10936550; 1,6940013
2020-05-23;21;Ñuble; 1,5110238;1,26578096; 1,8229653
2020-05-24;21;Ñuble; 1,4567659;1,20967249; 1,7521981
2020-05-25;22;Ñuble; 1,4956562;1,24774354; 1,7875108
2020-05-26;22;Ñuble; 1,3519117;1,12316519; 1,6177319
2020-05-27;22;Ñuble; 1,3098154;1,11090729; 1,5517362
2020-05-28;22;Ñuble; 1,3079171;1,12794100; 1,5230679
2020-05-29;22;Ñuble; 1,2374812;1,06897766; 1,4296687
2020-05-30;22;Ñuble; 1,1042543;0,96087332; 1,2707372
2020-05-31;22;Ñuble; 1,0084859;0,88837372; 1,1435418
2020-06-01;23;Ñuble; 0,9675215;0,85724548; 1,0872066
2020-06-02;23;Ñuble; 0,9609599;0,85154462; 1,0763861
2020-06-03;23;Ñuble; 1,0183548;0,90568067; 1,1378890
2020-06-04;23;Ñuble; 1,1266277;1,00997862; 1,2493690
2020-06-05;23;Ñuble; 1,2705026;1,14747286; 1,4015270
2020-06-06;23;Ñuble; 1,1844706;1,04963188; 1,3202193
2020-06-07;23;Ñuble; 1,1250414;0,99776107; 1,2604798
2020-06-08;24;Ñuble; 1,1651091;1,04460884; 1,2964653
2020-06-09;24;Ñuble; 1,1970373;1,07279873; 1,3306223
2020-06-10;24;Ñuble; 1,1676206;1,04326795; 1,3005095
2020-06-11;24;Ñuble; 1,1948345;1,07103638; 1,3278479
2020-06-12;24;Ñuble; 1,1725771;1,04939519; 1,3044818
2020-06-13;24;Ñuble; 1,1439169;1,02777047; 1,2702180
2020-06-14;24;Ñuble; 1,2024211;1,08733133; 1,3269913
2020-06-15;25;Ñuble; 1,2068828;1,08645407; 1,3361420
2020-06-16;25;Ñuble; 1,2033198;1,08087760; 1,3325711
2020-06-17;25;Ñuble; 1,1860263;1,06536501; 1,3168260
2020-06-18;25;Ñuble; 1,1464614;1,03249364; 1,2691895
2020-06-19;25;Ñuble; 1,2494661;1,13575497; 1,3742280
2020-06-20;25;Ñuble; 1,1821827;1,06319322; 1,3070043
2020-06-21;25;Ñuble; 1,1439935;1,03473169; 1,2665094
2020-06-22;26;Ñuble; 1,0404859;0,94342049; 1,1457872
2020-06-23;26;Ñuble; 0,9942718;0,90839068; 1,0857961
2020-06-24;26;Ñuble; 0,9785453;0,89794056; 1,0626446
2020-06-25;26;Ñuble; 0,9081873;0,83076283; 0,9898833
2020-06-26;26;Ñuble; 0,9139340;0,83381499; 1,0007069
2020-06-27;26;Ñuble; 0,9715829;0,88509622; 1,0632666
2020-06-28;26;Ñuble; 0,9900091;0,90413195; 1,0773808
2020-06-29;27;Ñuble; 0,9357119;0,85593305; 1,0183334
2020-06-30;27;Ñuble; 0,9322436;0,85133127; 1,0167758
2020-07-01;27;Ñuble; 0,8800627;0,80050631; 0,9618290
2020-07-02;27;Ñuble; 0,8771863;0,79446306; 0,9658882
2020-07-03;27;Ñuble; 0,7368124;0,66059169; 0,8194821
2020-07-04;27;Ñuble; 0,7934704;0,70049241; 0,9030470
2020-07-05;27;Ñuble; 0,8737735;0,76858228; 0,9911120
2020-07-06;28;Ñuble; 0,9404083;0,83527719; 1,0499901
2020-07-07;28;Ñuble; 0,9769690;0,87993587; 1,0793251
2020-07-08;28;Ñuble; 1,0653614;0,96778096; 1,1677207
2020-07-09;28;Ñuble; 1,2087502;1,10509212; 1,3167316
2020-07-10;28;Ñuble; 1,2048108;1,08439252; 1,3240022
2020-07-11;28;Ñuble; 1,2179178;1,09172412; 1,3481142
2020-07-12;28;Ñuble; 1,1896864;1,06434352; 1,3266778
2020-07-13;29;Ñuble; 1,1513637;1,03243823; 1,2827558
2020-07-14;29;Ñuble; 1,1351496;1,02739581; 1,2571333
2020-07-15;29;Ñuble; 1,1074528;1,00654933; 1,2187262
2020-07-16;29;Ñuble; 1,1260102;1,02895650; 1,2325864
2020-07-17;29;Ñuble; 1,0508490;0,95966642; 1,1492879
2020-07-18;29;Ñuble; 1,1280968;1,03856652; 1,2228536
2020-07-19;29;Ñuble; 1,0799614;0,99068330; 1,1740341
2020-07-20;30;Ñuble; 1,0406119;0,95579461; 1,1298261
2020-07-21;30;Ñuble; 1,0295255;0,94907697; 1,1139677
2020-07-22;30;Ñuble; 0,9480169;0,87224993; 1,0267692
2020-07-23;30;Ñuble; 0,8806503;0,80641872; 0,9579680
2020-07-24;30;Ñuble; 0,8511648;0,77474164; 0,9346522
2020-07-25;30;Ñuble; 0,7916720;0,71234325; 0,8783724
2020-07-26;30;Ñuble; 0,7382815;0,65536499; 0,8329044
2020-07-27;31;Ñuble; 0,8420610;0,73928127; 0,9626408
2020-07-28;31;Ñuble; 0,8554114;0,75243150; 0,9642942
2020-07-29;31;Ñuble; 0,9046958;0,80171336; 1,0108464
2020-07-30;31;Ñuble; 0,8597024;0,76755197; 0,9546883
2020-07-31;31;Ñuble; 0,9047654;0,81025661; 1,0045836
2020-08-01;31;Ñuble; 0,7757427;0,69159617; 0,8647272
2020-08-02;31;Ñuble; 0,8021035;0,70847054; 0,9034086
2020-08-03;32;Ñuble; 0,8197361;0,71997031; 0,9290079
2020-08-04;32;Ñuble; 0,8285275;0,72614358; 0,9379365
2020-08-05;32;Ñuble; 0,8973873;0,79023054; 1,0120257
2020-08-06;32;Ñuble; 0,8603948;0,75906286; 0,9657086
2020-08-07;32;Ñuble; 0,9343811;0,82927045; 1,0446890
2020-08-08;32;Ñuble; 1,0278382;0,91906993; 1,1424366
2020-08-09;32;Ñuble; 1,0973186;0,98937843; 1,2107017
2020-08-10;33;Ñuble; 1,0269397;0,92287406; 1,1379226
2020-08-11;33;Ñuble; 1,0361954;0,93338032; 1,1448008
2020-08-12;33;Ñuble; 1,0459955;0,94246694; 1,1541721
