date;comuna;region;Mean(R);Quantile.0.025(R);Quantile.0.975(R)
2020-06-05;Angol;Araucanía; 1,4410778; 1,042296641; 1,9280786
2020-06-06;Angol;Araucanía; 1,3737829; 0,984409162; 1,8286339
2020-06-07;Angol;Araucanía; 1,3682219; 0,992318500; 1,8103536
2020-06-08;Angol;Araucanía; 1,2312185; 0,884981198; 1,6383643
2020-06-09;Angol;Araucanía; 1,3166496; 0,972966672; 1,7187667
2020-06-10;Angol;Araucanía; 1,4362485; 1,083041459; 1,8493960
2020-06-11;Angol;Araucanía; 1,5135702; 1,152920858; 1,9312261
2020-06-12;Angol;Araucanía; 1,5484698; 1,181709449; 1,9813426
2020-06-13;Angol;Araucanía; 1,6113689; 1,229013553; 2,0548525
2020-06-14;Angol;Araucanía; 1,5559164; 1,187480249; 1,9986246
2020-06-15;Angol;Araucanía; 1,5699309; 1,211341294; 2,0052166
2020-06-16;Angol;Araucanía; 1,4900512; 1,150091671; 1,8912343
2020-06-17;Angol;Araucanía; 1,4086998; 1,103764619; 1,7816661
2020-06-18;Angol;Araucanía; 1,3917717; 1,110318504; 1,7295730
2020-06-19;Angol;Araucanía; 1,2737952; 1,018776155; 1,5703353
2020-06-20;Angol;Araucanía; 1,2307871; 0,994228921; 1,5031167
2020-06-21;Angol;Araucanía; 1,2606404; 1,036557047; 1,5129222
2020-06-22;Angol;Araucanía; 1,2834165; 1,061500036; 1,5306032
2020-06-23;Angol;Araucanía; 1,1922671; 0,982722866; 1,4259180
2020-06-24;Angol;Araucanía; 1,0607667; 0,871436874; 1,2684024
2020-06-25;Angol;Araucanía; 0,9749476; 0,804953022; 1,1641419
2020-06-26;Angol;Araucanía; 0,9274688; 0,764478892; 1,1033649
2020-06-27;Angol;Araucanía; 0,8295383; 0,672229267; 1,0028551
2020-06-28;Angol;Araucanía; 0,8464012; 0,681734782; 1,0297733
2020-06-29;Angol;Araucanía; 0,8131944; 0,648553647; 0,9972019
2020-06-30;Angol;Araucanía; 0,7992999; 0,633570284; 0,9880822
2020-07-01;Angol;Araucanía; 0,7867437; 0,617923143; 0,9802243
2020-07-02;Angol;Araucanía; 0,7632153; 0,592985535; 0,9563485
2020-07-03;Angol;Araucanía; 0,8234465; 0,641539974; 1,0330136
2020-07-04;Angol;Araucanía; 0,8495353; 0,658397294; 1,0648178
2020-07-05;Angol;Araucanía; 0,7568373; 0,581414171; 0,9577694
2020-07-06;Angol;Araucanía; 0,7703134; 0,589341240; 0,9810805
2020-07-07;Angol;Araucanía; 0,7985206; 0,606451651; 1,0226812
2020-07-08;Angol;Araucanía; 0,8494947; 0,644082607; 1,0854219
2020-07-09;Angol;Araucanía; 0,9085669; 0,696077660; 1,1487050
2020-07-10;Angol;Araucanía; 0,9467533; 0,731538304; 1,1893741
2020-07-11;Angol;Araucanía; 0,9630795; 0,746519567; 1,2088804
2020-07-12;Angol;Araucanía; 0,9898439; 0,767007285; 1,2380329
2020-07-13;Angol;Araucanía; 0,9254010; 0,712392850; 1,1644377
2020-07-14;Angol;Araucanía; 0,9230235; 0,712147186; 1,1616733
2020-07-15;Angol;Araucanía; 0,9973712; 0,773313351; 1,2504840
2020-07-16;Angol;Araucanía; 1,0070757; 0,782910768; 1,2598784
2020-07-17;Angol;Araucanía; 0,9348941; 0,717459460; 1,1833584
2020-07-18;Angol;Araucanía; 0,8699869; 0,660981248; 1,1110903
2020-07-19;Angol;Araucanía; 0,8451248; 0,635420790; 1,0870353
2020-07-20;Angol;Araucanía; 0,7462200; 0,545603475; 0,9787850
2020-07-21;Angol;Araucanía; 0,7823029; 0,569259492; 1,0357164
2020-07-22;Angol;Araucanía; 0,8034901; 0,579397855; 1,0643735
2020-07-23;Angol;Araucanía; 0,8050553; 0,578310615; 1,0746792
2020-07-24;Angol;Araucanía; 0,8411778; 0,601478535; 1,1211413
2020-07-25;Angol;Araucanía; 0,8948465; 0,645563756; 1,1836065
2020-07-26;Angol;Araucanía; 0,8403395; 0,600258304; 1,1200147
2020-07-27;Angol;Araucanía; 0,9746938; 0,708517340; 1,2818809
2020-07-28;Angol;Araucanía; 1,0569263; 0,779704641; 1,3765336
2020-07-29;Angol;Araucanía; 1,0556895; 0,779431796; 1,3696477
2020-07-30;Angol;Araucanía; 1,0697831; 0,792749657; 1,3913525
2020-07-31;Angol;Araucanía; 1,1469322; 0,859635502; 1,4805376
2020-08-01;Angol;Araucanía; 1,1473353; 0,860333367; 1,4775279
2020-08-02;Angol;Araucanía; 1,1606532; 0,874577930; 1,4868096
2020-08-03;Angol;Araucanía; 1,1697358; 0,887206833; 1,4907479
2020-08-04;Angol;Araucanía; 1,1165045; 0,842718832; 1,4282989
2020-08-05;Angol;Araucanía; 1,1107873; 0,841263404; 1,4144567
2020-08-06;Angol;Araucanía; 1,1261989; 0,856376509; 1,4298670
2020-08-07;Angol;Araucanía; 1,0486938; 0,793021071; 1,3390442
2020-03-29;Antártica;Magallanes; 4,9988197; 0,117243032;18,6343473
2020-03-30;Antártica;Magallanes; 5,0374336; 0,125162801;18,6746771
2020-03-31;Antártica;Magallanes; 4,9935493; 0,133371393;18,4744219
2020-04-01;Antártica;Magallanes; 5,0217988; 0,125225522;18,7093407
2020-04-02;Antártica;Magallanes; 4,9845494; 0,131908056;18,7469322
2020-04-03;Antártica;Magallanes; 4,9585039; 0,137593674;18,2122819
2020-04-04;Antártica;Magallanes; 5,0454343; 0,131805084;18,4915058
2020-04-05;Antártica;Magallanes; 4,9924334; 0,124456229;18,6750661
2020-04-06;Antártica;Magallanes; 4,9949639; 0,127646384;18,5999413
2020-04-07;Antártica;Magallanes; 5,0040124; 0,120978559;18,2785874
2020-04-08;Antártica;Magallanes; 4,9610173; 0,140330974;18,0966193
2020-04-09;Antártica;Magallanes; 5,0211641; 0,123504487;18,7934740
2020-04-10;Antártica;Magallanes; 5,0583949; 0,127790166;18,7478080
2020-04-11;Antártica;Magallanes; 5,0206965; 0,122716248;18,4841830
2020-04-12;Antártica;Magallanes; 4,9933298; 0,123228389;18,4232222
2020-04-13;Antártica;Magallanes; 4,9596867; 0,125881475;18,3100497
2020-04-14;Antártica;Magallanes; 5,0290876; 0,126314461;18,8275271
2020-04-15;Antártica;Magallanes; 4,9735200; 0,127039096;18,1738232
2020-04-16;Antártica;Magallanes; 5,0256220; 0,124311856;18,4813593
2020-04-17;Antártica;Magallanes; 5,0084563; 0,130729062;18,3600925
2020-04-18;Antártica;Magallanes; 4,9923534; 0,123559295;18,3150461
2020-04-19;Antártica;Magallanes; 4,9987616; 0,126480619;18,2827629
2020-04-20;Antártica;Magallanes; 4,9877402; 0,126188057;18,4528067
2020-04-21;Antártica;Magallanes; 5,0098548; 0,126564435;18,5240401
2020-04-22;Antártica;Magallanes; 4,9545263; 0,123399617;18,2484956
2020-04-23;Antártica;Magallanes; 4,9668808; 0,123809133;18,1521698
2020-04-24;Antártica;Magallanes; 4,9701284; 0,118693362;18,1147939
2020-04-25;Antártica;Magallanes; 4,9619098; 0,124250328;18,7794234
2020-04-26;Antártica;Magallanes; 5,0421719; 0,127167748;18,5224774
2020-04-27;Antártica;Magallanes; 4,9709438; 0,124426856;18,1137842
2020-04-28;Antártica;Magallanes; 5,0237572; 0,129683867;18,5217020
2020-04-29;Antártica;Magallanes; 5,0303446; 0,130866876;18,8088038
2020-04-30;Antártica;Magallanes; 5,0038528; 0,125401070;18,7309181
2020-05-01;Antártica;Magallanes; 4,9736098; 0,125349322;18,4704621
2020-05-02;Antártica;Magallanes; 5,0170268; 0,125078826;18,6051622
2020-05-03;Antártica;Magallanes; 4,9905591; 0,127819328;18,2497199
2020-05-04;Antártica;Magallanes; 4,9811449; 0,117061220;18,6183576
2020-05-05;Antártica;Magallanes; 4,9960894; 0,115183879;18,4277614
2020-05-06;Antártica;Magallanes; 5,0582668; 0,122478267;18,3436215
2020-05-07;Antártica;Magallanes; 5,0000698; 0,126919698;18,6782899
2020-05-08;Antártica;Magallanes; 5,0554661; 0,120113457;18,6155211
2020-05-09;Antártica;Magallanes; 4,9929789; 0,122018862;18,6650834
2020-05-10;Antártica;Magallanes; 4,9556514; 0,127193364;18,1614402
2020-05-11;Antártica;Magallanes; 5,0030544; 0,125289603;18,5763705
2020-05-12;Antártica;Magallanes; 5,0106438; 0,127104795;18,5505542
2020-05-13;Antártica;Magallanes; 5,0059120; 0,120839853;18,2728626
2020-05-14;Antártica;Magallanes; 5,0009315; 0,120419622;18,6049206
2020-05-15;Antártica;Magallanes; 5,0152379; 0,129462405;18,4774240
2020-05-16;Antártica;Magallanes; 4,9940247; 0,123841062;18,4841622
2020-05-17;Antártica;Magallanes; 5,0094733; 0,119815177;18,2568310
2020-05-18;Antártica;Magallanes; 5,0163735; 0,122394252;18,6001664
2020-05-19;Antártica;Magallanes; 4,9812584; 0,128930910;18,4217260
2020-05-20;Antártica;Magallanes; 5,0530863; 0,119187610;18,7111437
2020-05-21;Antártica;Magallanes; 5,0408143; 0,135965115;18,4206311
2020-05-22;Antártica;Magallanes; 5,0053775; 0,133394830;18,3522939
2020-05-23;Antártica;Magallanes; 4,9529304; 0,120774982;18,4177742
2020-05-24;Antártica;Magallanes; 5,0809135; 0,124096981;18,7545267
2020-05-25;Antártica;Magallanes; 5,0744623; 0,121834326;18,9792821
2020-05-26;Antártica;Magallanes; 5,0114575; 0,127737938;18,2032759
2020-05-27;Antártica;Magallanes; 4,9993726; 0,124132656;18,7321911
2020-05-28;Antártica;Magallanes; 4,9788744; 0,131328050;18,6383210
2020-05-29;Antártica;Magallanes; 5,0138944; 0,126722266;18,2124883
2020-05-30;Antártica;Magallanes; 5,0075547; 0,130643898;18,4772138
2020-05-31;Antártica;Magallanes; 4,9822534; 0,129336196;18,5919734
2020-06-01;Antártica;Magallanes; 5,0378102; 0,126522001;18,7024993
2020-06-02;Antártica;Magallanes; 5,0099683; 0,128397386;18,5905496
2020-06-03;Antártica;Magallanes; 5,0062067; 0,125755170;18,1431825
2020-06-04;Antártica;Magallanes; 5,0125138; 0,119443790;18,3526344
2020-06-05;Antártica;Magallanes; 4,9900098; 0,132808423;18,2830739
2020-06-06;Antártica;Magallanes; 4,9613404; 0,114809061;18,3405206
2020-06-07;Antártica;Magallanes; 5,0008631; 0,120424442;18,4184116
2020-06-08;Antártica;Magallanes; 5,0149151; 0,133117513;18,4133406
2020-06-09;Antártica;Magallanes; 5,0220539; 0,131020058;18,4670561
2020-06-10;Antártica;Magallanes; 5,0195136; 0,120675020;18,7512611
2020-06-11;Antártica;Magallanes; 4,9492784; 0,122116322;17,9673849
2020-06-12;Antártica;Magallanes; 5,0090073; 0,120394195;18,5658401
2020-06-13;Antártica;Magallanes; 5,0166967; 0,125997645;18,4637964
2020-06-14;Antártica;Magallanes; 5,0137248; 0,120954569;18,8875384
2020-06-15;Antártica;Magallanes; 5,0144846; 0,124730394;18,2602701
2020-06-16;Antártica;Magallanes; 5,0323512; 0,128200498;18,3366913
2020-06-17;Antártica;Magallanes; 4,9565426; 0,120071099;18,2297262
2020-06-18;Antártica;Magallanes; 4,9597866; 0,122641701;18,1176472
2020-06-19;Antártica;Magallanes; 4,9890359; 0,126229967;18,3838333
2020-06-20;Antártica;Magallanes; 5,0173751; 0,131922563;18,5004840
2020-06-21;Antártica;Magallanes; 4,9890858; 0,130483696;18,2282449
2020-06-22;Antártica;Magallanes; 4,9884435; 0,122456089;18,6689665
2020-06-23;Antártica;Magallanes; 4,9715946; 0,128530484;18,2820400
2020-06-24;Antártica;Magallanes; 5,0008528; 0,124512796;18,4014957
2020-06-25;Antártica;Magallanes; 5,0095065; 0,120168347;18,5789422
2020-06-26;Antártica;Magallanes; 5,0274245; 0,121275922;18,8273439
2020-06-27;Antártica;Magallanes; 5,0207077; 0,124580613;18,4707246
2020-06-28;Antártica;Magallanes; 4,9644658; 0,131238333;18,0622323
2020-06-29;Antártica;Magallanes; 5,0188991; 0,123417751;18,5194314
2020-06-30;Antártica;Magallanes; 5,0084829; 0,125844725;18,6802702
2020-07-01;Antártica;Magallanes; 4,9878712; 0,131074154;18,4531578
2020-07-02;Antártica;Magallanes; 5,0037794; 0,120897313;18,2891491
2020-07-03;Antártica;Magallanes; 4,9982098; 0,127948208;18,4436518
2020-07-04;Antártica;Magallanes; 5,0271114; 0,135702175;18,5359509
2020-07-05;Antártica;Magallanes; 5,0778711; 0,129207432;18,6238198
2020-07-06;Antártica;Magallanes; 5,0351964; 0,123350012;18,5932731
2020-07-07;Antártica;Magallanes; 4,9437261; 0,118964197;18,2407243
2020-07-08;Antártica;Magallanes; 5,0237447; 0,136474642;18,5770559
2020-07-09;Antártica;Magallanes; 5,0648142; 0,130493551;18,7428590
2020-07-10;Antártica;Magallanes; 5,0470739; 0,128482009;18,4685179
2020-07-11;Antártica;Magallanes; 5,0123474; 0,137985695;18,3216677
2020-07-12;Antártica;Magallanes; 4,9688106; 0,129911366;18,3279369
2020-07-13;Antártica;Magallanes; 4,9800977; 0,130017638;18,3724072
2020-07-14;Antártica;Magallanes; 5,0051162; 0,126749122;18,2075803
2020-07-15;Antártica;Magallanes; 5,0257159; 0,123604051;18,7433566
2020-07-16;Antártica;Magallanes; 5,0244606; 0,131661381;18,4862924
2020-07-17;Antártica;Magallanes; 5,0300336; 0,126067590;18,3492969
2020-07-18;Antártica;Magallanes; 5,0201632; 0,129229359;18,3511486
2020-07-19;Antártica;Magallanes; 4,9742748; 0,125278147;18,5654592
2020-07-20;Antártica;Magallanes; 4,9372310; 0,122266293;18,1886120
2020-07-21;Antártica;Magallanes; 5,0078350; 0,120548473;18,6631185
2020-07-22;Antártica;Magallanes; 4,9478327; 0,124012401;18,3731559
2020-07-23;Antártica;Magallanes; 5,0221219; 0,122031820;18,5560148
2020-07-24;Antártica;Magallanes; 4,9471935; 0,128958390;18,1695542
2020-07-25;Antártica;Magallanes; 4,9886818; 0,127203766;18,3772090
2020-07-26;Antártica;Magallanes; 5,0024564; 0,137560776;18,4908298
2020-07-27;Antártica;Magallanes; 5,0346620; 0,135695339;18,7228027
2020-07-28;Antártica;Magallanes; 4,9821640; 0,127410745;18,2855130
2020-07-29;Antártica;Magallanes; 5,0023459; 0,137721426;18,6114712
2020-07-30;Antártica;Magallanes; 4,9865965; 0,124816253;18,2587693
2020-07-31;Antártica;Magallanes; 5,0389867; 0,133251339;18,7600181
2020-08-01;Antártica;Magallanes; 5,0382321; 0,132301213;18,1300231
2020-08-02;Antártica;Magallanes; 4,9973503; 0,126927862;18,5305263
2020-08-03;Antártica;Magallanes; 5,0181766; 0,125709752;18,6992829
2020-08-04;Antártica;Magallanes; 5,0056971; 0,122682431;18,3797762
2020-08-05;Antártica;Magallanes; 5,0103235; 0,120038139;18,4292197
2020-08-06;Antártica;Magallanes; 5,0103311; 0,124831538;18,2679722
2020-08-07;Antártica;Magallanes; 4,9945687; 0,124175159;18,5230056
2020-03-29;Antofagasta;Antofagasta; 1,8803660; 1,068158580; 2,9939877
2020-03-30;Antofagasta;Antofagasta; 2,1524453; 1,332995397; 3,2655098
2020-03-31;Antofagasta;Antofagasta; 1,8205842; 1,108315688; 2,7677010
2020-04-01;Antofagasta;Antofagasta; 1,7325771; 1,105631187; 2,5570514
2020-04-02;Antofagasta;Antofagasta; 1,8214078; 1,210860569; 2,5964803
2020-04-03;Antofagasta;Antofagasta; 1,7253597; 1,154400838; 2,4438149
2020-04-04;Antofagasta;Antofagasta; 1,4471011; 0,966783641; 2,0491595
2020-04-05;Antofagasta;Antofagasta; 1,3877950; 0,956177567; 1,9243328
2020-04-06;Antofagasta;Antofagasta; 1,4820475; 1,059920369; 1,9955610
2020-04-07;Antofagasta;Antofagasta; 1,3401074; 0,952790615; 1,8072538
2020-04-08;Antofagasta;Antofagasta; 1,2508659; 0,893985383; 1,6763027
2020-04-09;Antofagasta;Antofagasta; 1,4283357; 1,059322795; 1,8571067
2020-04-10;Antofagasta;Antofagasta; 1,6326632; 1,237696321; 2,0857159
2020-04-11;Antofagasta;Antofagasta; 1,4806833; 1,090223135; 1,9183871
2020-04-12;Antofagasta;Antofagasta; 1,5990979; 1,207886458; 2,0502934
2020-04-13;Antofagasta;Antofagasta; 1,4501856; 1,090316664; 1,8778386
2020-04-14;Antofagasta;Antofagasta; 1,3956358; 1,061323590; 1,7907494
2020-04-15;Antofagasta;Antofagasta; 1,4360178; 1,118046447; 1,8018837
2020-04-16;Antofagasta;Antofagasta; 1,4040326; 1,099503405; 1,7562858
2020-04-17;Antofagasta;Antofagasta; 1,3830760; 1,092465622; 1,7203897
2020-04-18;Antofagasta;Antofagasta; 1,4150072; 1,129861191; 1,7446978
2020-04-19;Antofagasta;Antofagasta; 1,4785023; 1,181983655; 1,8131896
2020-04-20;Antofagasta;Antofagasta; 1,4170359; 1,132071208; 1,7361847
2020-04-21;Antofagasta;Antofagasta; 1,5070496; 1,224077658; 1,8289947
2020-04-22;Antofagasta;Antofagasta; 1,5770507; 1,272935358; 1,9147381
2020-04-23;Antofagasta;Antofagasta; 1,4383780; 1,148396722; 1,7660106
2020-04-24;Antofagasta;Antofagasta; 1,3713308; 1,115147379; 1,6692511
2020-04-25;Antofagasta;Antofagasta; 1,3319548; 1,100332820; 1,6013546
2020-04-26;Antofagasta;Antofagasta; 1,3215334; 1,103463077; 1,5663405
2020-04-27;Antofagasta;Antofagasta; 1,2363069; 1,037798597; 1,4598177
2020-04-28;Antofagasta;Antofagasta; 1,2358945; 1,047309988; 1,4459037
2020-04-29;Antofagasta;Antofagasta; 1,2205233; 1,042400226; 1,4174916
2020-04-30;Antofagasta;Antofagasta; 1,2075392; 1,037008574; 1,3956614
2020-05-01;Antofagasta;Antofagasta; 1,2218883; 1,053961038; 1,4037406
2020-05-02;Antofagasta;Antofagasta; 1,3840050; 1,202746885; 1,5768310
2020-05-03;Antofagasta;Antofagasta; 1,3903978; 1,186883580; 1,6002674
2020-05-04;Antofagasta;Antofagasta; 1,3013687; 1,103949925; 1,5150142
2020-05-05;Antofagasta;Antofagasta; 1,2940104; 1,113142534; 1,4945613
2020-05-06;Antofagasta;Antofagasta; 1,2520463; 1,083150443; 1,4368352
2020-05-07;Antofagasta;Antofagasta; 1,2597763; 1,098935160; 1,4427342
2020-05-08;Antofagasta;Antofagasta; 1,2063695; 1,053456495; 1,3721205
2020-05-09;Antofagasta;Antofagasta; 1,1660460; 1,025483494; 1,3214603
2020-05-10;Antofagasta;Antofagasta; 1,1095247; 0,979764783; 1,2505545
2020-05-11;Antofagasta;Antofagasta; 1,1364462; 1,012740162; 1,2704341
2020-05-12;Antofagasta;Antofagasta; 1,2357796; 1,109002431; 1,3716002
2020-05-13;Antofagasta;Antofagasta; 1,3203692; 1,178052627; 1,4702109
2020-05-14;Antofagasta;Antofagasta; 1,3012545; 1,144179820; 1,4603835
2020-05-15;Antofagasta;Antofagasta; 1,2484126; 1,093565862; 1,4140109
2020-05-16;Antofagasta;Antofagasta; 1,2031718; 1,062534880; 1,3548140
2020-05-17;Antofagasta;Antofagasta; 1,1784821; 1,051167426; 1,3183154
2020-05-18;Antofagasta;Antofagasta; 1,2258705; 1,101845964; 1,3617102
2020-05-19;Antofagasta;Antofagasta; 1,1656173; 1,043576326; 1,2963613
2020-05-20;Antofagasta;Antofagasta; 1,1556095; 1,042766830; 1,2790018
2020-05-21;Antofagasta;Antofagasta; 1,1119815; 1,005204614; 1,2272418
2020-05-22;Antofagasta;Antofagasta; 1,1154227; 1,012747740; 1,2252698
2020-05-23;Antofagasta;Antofagasta; 1,1269775; 1,026521110; 1,2331727
2020-05-24;Antofagasta;Antofagasta; 1,1215693; 1,021937149; 1,2266872
2020-05-25;Antofagasta;Antofagasta; 1,1278457; 1,028363587; 1,2302138
2020-05-26;Antofagasta;Antofagasta; 1,0421458; 0,949927513; 1,1403268
2020-05-27;Antofagasta;Antofagasta; 0,9795604; 0,894796503; 1,0686557
2020-05-28;Antofagasta;Antofagasta; 1,0165369; 0,932012854; 1,1042948
2020-05-29;Antofagasta;Antofagasta; 1,0225528; 0,939024778; 1,1088525
2020-05-30;Antofagasta;Antofagasta; 1,0273428; 0,942951992; 1,1143846
2020-05-31;Antofagasta;Antofagasta; 1,0234911; 0,939910226; 1,1093336
2020-06-01;Antofagasta;Antofagasta; 1,0082595; 0,925742940; 1,0939084
2020-06-02;Antofagasta;Antofagasta; 1,0009335; 0,920147821; 1,0858911
2020-06-03;Antofagasta;Antofagasta; 0,9726789; 0,892632855; 1,0568881
2020-06-04;Antofagasta;Antofagasta; 1,0545955; 0,969467641; 1,1425401
2020-06-05;Antofagasta;Antofagasta; 1,0367894; 0,952656620; 1,1239514
2020-06-06;Antofagasta;Antofagasta; 1,0702365; 0,985797742; 1,1579888
2020-06-07;Antofagasta;Antofagasta; 1,1174322; 1,030050599; 1,2075727
2020-06-08;Antofagasta;Antofagasta; 1,1079936; 1,016734884; 1,2013056
2020-06-09;Antofagasta;Antofagasta; 1,1398159; 1,046875359; 1,2363019
2020-06-10;Antofagasta;Antofagasta; 1,1449789; 1,049081256; 1,2448999
2020-06-11;Antofagasta;Antofagasta; 1,1366969; 1,038304539; 1,2375238
2020-06-12;Antofagasta;Antofagasta; 1,1258523; 1,031104178; 1,2266189
2020-06-13;Antofagasta;Antofagasta; 1,0808757; 0,990695883; 1,1757715
2020-06-14;Antofagasta;Antofagasta; 1,1198097; 1,034025676; 1,2123424
2020-06-15;Antofagasta;Antofagasta; 1,1710258; 1,081776802; 1,2646703
2020-06-16;Antofagasta;Antofagasta; 1,1309012; 1,037704629; 1,2266161
2020-06-17;Antofagasta;Antofagasta; 1,3040318; 1,205881207; 1,4093568
2020-06-18;Antofagasta;Antofagasta; 1,2683779; 1,140749029; 1,3890374
2020-06-19;Antofagasta;Antofagasta; 1,2791393; 1,149458682; 1,4105346
2020-06-20;Antofagasta;Antofagasta; 1,3357834; 1,199105723; 1,4780898
2020-06-21;Antofagasta;Antofagasta; 1,2992959; 1,156133515; 1,4489344
2020-06-22;Antofagasta;Antofagasta; 1,2832097; 1,146045802; 1,4309957
2020-06-23;Antofagasta;Antofagasta; 1,2735448; 1,143861089; 1,4164932
2020-06-24;Antofagasta;Antofagasta; 1,2553238; 1,131357589; 1,3929760
2020-06-25;Antofagasta;Antofagasta; 1,2477422; 1,131510969; 1,3781570
2020-06-26;Antofagasta;Antofagasta; 1,2373393; 1,125746775; 1,3602130
2020-06-27;Antofagasta;Antofagasta; 1,2434526; 1,134102739; 1,3612840
2020-06-28;Antofagasta;Antofagasta; 1,2185525; 1,111612219; 1,3324621
2020-06-29;Antofagasta;Antofagasta; 1,1852775; 1,086837881; 1,2927327
2020-06-30;Antofagasta;Antofagasta; 1,1779504; 1,088339574; 1,2776719
2020-07-01;Antofagasta;Antofagasta; 1,0785347; 0,998013791; 1,1654587
2020-07-02;Antofagasta;Antofagasta; 1,0699823; 1,005648883; 1,1434819
2020-07-03;Antofagasta;Antofagasta; 1,0965289; 1,035705330; 1,1625001
2020-07-04;Antofagasta;Antofagasta; 1,0631270; 1,003305769; 1,1260481
2020-07-05;Antofagasta;Antofagasta; 1,0861459; 1,028923062; 1,1452484
2020-07-06;Antofagasta;Antofagasta; 1,0899633; 1,032427473; 1,1493437
2020-07-07;Antofagasta;Antofagasta; 1,0840508; 1,026345998; 1,1431988
2020-07-08;Antofagasta;Antofagasta; 1,0802287; 1,022865433; 1,1391652
2020-07-09;Antofagasta;Antofagasta; 1,0707809; 1,014204014; 1,1289664
2020-07-10;Antofagasta;Antofagasta; 1,0583714; 1,002928971; 1,1154862
2020-07-11;Antofagasta;Antofagasta; 1,1222417; 1,067396250; 1,1793816
2020-07-12;Antofagasta;Antofagasta; 1,1311439; 1,070437762; 1,1908563
2020-07-13;Antofagasta;Antofagasta; 1,0998605; 1,035703787; 1,1628648
2020-07-14;Antofagasta;Antofagasta; 1,0853343; 1,025964778; 1,1474536
2020-07-15;Antofagasta;Antofagasta; 1,0565609; 1,000262078; 1,1154859
2020-07-16;Antofagasta;Antofagasta; 1,0128289; 0,961309121; 1,0659391
2020-07-17;Antofagasta;Antofagasta; 0,9802115; 0,934223670; 1,0285966
2020-07-18;Antofagasta;Antofagasta; 0,9576578; 0,912030037; 1,0047076
2020-07-19;Antofagasta;Antofagasta; 0,9304416; 0,884142669; 0,9782681
2020-07-20;Antofagasta;Antofagasta; 0,8997533; 0,852046317; 0,9496691
2020-07-21;Antofagasta;Antofagasta; 0,8698478; 0,819538234; 0,9248135
2020-07-22;Antofagasta;Antofagasta; 0,8797917; 0,822883109; 0,9434877
2020-07-23;Antofagasta;Antofagasta; 0,8806188; 0,821584539; 0,9440710
2020-07-24;Antofagasta;Antofagasta; 0,8983940; 0,837679957; 0,9629157
2020-07-25;Antofagasta;Antofagasta; 0,8035741; 0,748329449; 0,8607245
2020-07-26;Antofagasta;Antofagasta; 0,7687374; 0,708728594; 0,8375397
2020-07-27;Antofagasta;Antofagasta; 0,7840884; 0,714318140; 0,8680611
2020-07-28;Antofagasta;Antofagasta; 0,8088570; 0,733749961; 0,8958782
2020-07-29;Antofagasta;Antofagasta; 0,8455793; 0,767154869; 0,9305350
2020-07-30;Antofagasta;Antofagasta; 0,8691700; 0,792420017; 0,9472642
2020-07-31;Antofagasta;Antofagasta; 0,8902022; 0,818903546; 0,9625897
2020-08-01;Antofagasta;Antofagasta; 0,9113281; 0,843303813; 0,9794958
2020-08-02;Antofagasta;Antofagasta; 0,9308504; 0,865762978; 0,9953044
2020-08-03;Antofagasta;Antofagasta; 0,9884740; 0,924682445; 1,0518782
2020-08-04;Antofagasta;Antofagasta; 1,0078507; 0,948244106; 1,0689257
2020-08-05;Antofagasta;Antofagasta; 1,0161698; 0,956891729; 1,0780534
2020-08-06;Antofagasta;Antofagasta; 1,0051451; 0,946936641; 1,0661369
2020-08-07;Antofagasta;Antofagasta; 0,9981358; 0,940751287; 1,0577851
2020-03-29;Antuco;Biobío; 5,0415996; 0,118038410;18,7345884
2020-03-30;Antuco;Biobío; 5,0931180; 0,131073146;18,9219415
2020-03-31;Antuco;Biobío; 5,0138644; 0,125004132;18,5702697
2020-04-01;Antuco;Biobío; 5,0263484; 0,119220094;18,3689605
2020-04-02;Antuco;Biobío; 5,0473775; 0,124741707;18,7523938
2020-04-03;Antuco;Biobío; 5,0062074; 0,135920695;18,2809129
2020-04-04;Antuco;Biobío; 4,9754180; 0,123433829;18,3148574
2020-04-05;Antuco;Biobío; 5,0018913; 0,124665712;18,3041163
2020-04-06;Antuco;Biobío; 5,0750059; 0,126752775;18,6018503
2020-04-07;Antuco;Biobío; 5,0029178; 0,129258265;18,3601940
